State,State Code,Year,Year Code,Race,Ten-Year Age Groups,Ten-Year Age Groups Code,Drug/Alcohol Induced Causes,Drug/Alcohol Induced Causes Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
Indiana,18,2000,2000,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,114,800115,14.2,11.6,16.9,1.3
Indiana,18,2000,2000,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,18,522027,Unreliable,2,5.4,0.8
Indiana,18,2000,2000,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,68,522027,13.0,10.1,16.5,1.6
Indiana,18,2000,2000,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,40,0,0.0,0,0,0
Indiana,18,2000,2000,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,17,0,Unreliable,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,39,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,65,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,16,770989,Unreliable,1.2,3.4,0.5
Indiana,18,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,129,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,69,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,70,833048,8.4,6.6,10.6,1
Indiana,18,2001,2001,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,107,833048,12.8,10.4,15.3,1.2
Indiana,18,2001,2001,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,54,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,34,0,0.0,0,0,0
Indiana,18,2001,2001,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,10,267288,Unreliable,1.8,6.9,1.2
Indiana,18,2001,2001,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,17,267288,Unreliable,3.7,10.2,1.5
Indiana,18,2002,2002,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,36,0,0.0,0,0,0
Indiana,18,2002,2002,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,55,761156,7.2,5.4,9.4,1
Indiana,18,2002,2002,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,10,761156,Unreliable,0.6,2.4,0.4
Indiana,18,2002,2002,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,117,905676,12.9,10.6,15.3,1.2
Indiana,18,2002,2002,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,62,0,0.0,0,0,0
Indiana,18,2002,2002,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,84,0,0.0,0,0,0
Indiana,18,2002,2002,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,111,840903,13.2,10.7,15.7,1.3
Indiana,18,2002,2002,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,16,565062,Unreliable,1.6,4.6,0.7
Indiana,18,2002,2002,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,70,0,0.0,0,0,0
Indiana,18,2002,2002,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,46,0,0.0,0,0,0
Indiana,18,2002,2002,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,14,270553,Unreliable,2.8,8.7,1.4
Indiana,18,2002,2002,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,270553,Unreliable,2.8,8.7,1.4
Indiana,18,2003,2003,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,63,0,0.0,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,95,757797,12.5,10.1,15.3,1.3
Indiana,18,2003,2003,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,15,0,Unreliable,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,169,0,0.0,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,59,0,0.0,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,113,0,0.0,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,117,856115,13.7,11.2,16.1,1.3
Indiana,18,2003,2003,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,31,588159,5.3,3.6,7.5,0.9
Indiana,18,2003,2003,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,71,0,0.0,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,12,0,Unreliable,0,0,0
Indiana,18,2003,2003,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,30,386618,7.8,5.2,11.1,1.4
Indiana,18,2003,2003,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Indiana,18,2004,2004,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,76,0,0.0,0,0,0
Indiana,18,2004,2004,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,111,0,0.0,0,0,0
Indiana,18,2004,2004,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,182,0,0.0,0,0,0
Indiana,18,2004,2004,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,60,873285,6.9,5.2,8.8,0.9
Indiana,18,2004,2004,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,162,868706,18.6,15.8,21.5,1.5
Indiana,18,2004,2004,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,107,868706,12.3,10,14.7,1.2
Indiana,18,2004,2004,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,40,611474,6.5,4.7,8.9,1
Indiana,18,2004,2004,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,75,0,0.0,0,0,0
Indiana,18,2004,2004,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,49,388940,12.6,9.3,16.7,1.8
Indiana,18,2004,2004,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,85,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,152,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,12,0,Unreliable,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,178,860589,20.7,17.6,23.7,1.6
Indiana,18,2005,2005,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,44,860589,5.1,3.7,6.9,0.8
Indiana,18,2005,2005,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,172,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,131,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,46,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,75,0,0.0,0,0,0
Indiana,18,2005,2005,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,34,391943,8.7,6,12.1,1.5
Indiana,18,2005,2005,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,275591,Unreliable,2.8,8.5,1.4
Indiana,18,2006,2006,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,102,863465,11.8,9.5,14.1,1.2
Indiana,18,2006,2006,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,153,0,0.0,0,0,0
Indiana,18,2006,2006,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,197,850617,23.2,19.9,26.4,1.7
Indiana,18,2006,2006,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,57,0,0.0,0,0,0
Indiana,18,2006,2006,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,220,896829,24.5,21.3,27.8,1.7
Indiana,18,2006,2006,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,124,0,0.0,0,0,0
Indiana,18,2006,2006,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,59,660844,8.9,6.8,11.5,1.2
Indiana,18,2006,2006,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,80,660844,12.1,9.6,15.1,1.4
Indiana,18,2006,2006,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,40,398916,10.0,7.2,13.7,1.6
Indiana,18,2006,2006,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,13,0,Unreliable,0,0,0
Indiana,18,2006,2006,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,16,275596,Unreliable,3.3,9.4,1.5
Indiana,18,2007,2007,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,123,862387,14.3,11.7,16.8,1.3
Indiana,18,2007,2007,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,192,0,0.0,0,0,0
Indiana,18,2007,2007,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,15,748899,Unreliable,1.1,3.3,0.5
Indiana,18,2007,2007,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,194,837203,23.2,19.9,26.4,1.7
Indiana,18,2007,2007,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,41,0,0.0,0,0,0
Indiana,18,2007,2007,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,197,0,0.0,0,0,0
Indiana,18,2007,2007,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,121,905557,13.4,11,15.7,1.2
Indiana,18,2007,2007,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,75,684476,11.0,8.6,13.7,1.3
Indiana,18,2007,2007,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,72,684476,10.5,8.2,13.2,1.2
Indiana,18,2007,2007,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Indiana,18,2007,2007,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,41,408727,10.0,7.2,13.6,1.6
Indiana,18,2007,2007,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Indiana,18,2008,2008,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,97,863088,11.2,9.1,13.7,1.1
Indiana,18,2008,2008,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,185,0,0.0,0,0,0
Indiana,18,2008,2008,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,13,0,Unreliable,0,0,0
Indiana,18,2008,2008,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,228,820679,27.8,24.2,31.4,1.8
Indiana,18,2008,2008,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,42,820679,5.1,3.7,6.9,0.8
Indiana,18,2008,2008,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,213,0,0.0,0,0,0
Indiana,18,2008,2008,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,137,911368,15.0,12.5,17.5,1.3
Indiana,18,2008,2008,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,84,0,0.0,0,0,0
Indiana,18,2008,2008,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,106,704067,15.1,12.2,17.9,1.5
Indiana,18,2008,2008,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,25,423961,5.9,3.8,8.7,1.2
Indiana,18,2008,2008,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,48,423961,11.3,8.3,15,1.6
Indiana,18,2008,2008,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,12,273181,Unreliable,2.3,7.7,1.3
Indiana,18,2008,2008,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,273181,Unreliable,2.8,8.6,1.4
Indiana,18,2009,2009,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,91,863274,10.5,8.5,12.9,1.1
Indiana,18,2009,2009,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,190,754848,25.2,21.6,28.7,1.8
Indiana,18,2009,2009,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,11,754848,Unreliable,0.7,2.6,0.4
Indiana,18,2009,2009,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,215,0,0.0,0,0,0
Indiana,18,2009,2009,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,44,799833,5.5,4,7.4,0.8
Indiana,18,2009,2009,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,291,914159,31.8,28.2,35.5,1.9
Indiana,18,2009,2009,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,145,0,0.0,0,0,0
Indiana,18,2009,2009,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,105,0,0.0,0,0,0
Indiana,18,2009,2009,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,110,730165,15.1,12.2,17.9,1.4
Indiana,18,2009,2009,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,13,436453,Unreliable,1.6,5.1,0.8
Indiana,18,2009,2009,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,40,0,0.0,0,0,0
Indiana,18,2009,2009,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,270097,Unreliable,2.8,8.7,1.4
Indiana,18,2010,2010,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,101,860136,11.7,9.5,14,1.2
Indiana,18,2010,2010,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,212,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,17,756572,Unreliable,1.3,3.6,0.5
Indiana,18,2010,2010,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,193,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,57,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,283,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,155,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,128,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,112,751246,14.9,12.1,17.7,1.4
Indiana,18,2010,2010,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,17,444857,Unreliable,2.2,6.1,0.9
Indiana,18,2010,2010,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,60,0,0.0,0,0,0
Indiana,18,2010,2010,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,16,0,Unreliable,0,0,0
Indiana,18,2011,2011,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,97,862453,11.2,9.1,13.7,1.1
Indiana,18,2011,2011,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,233,763668,30.5,26.6,34.4,2
Indiana,18,2011,2011,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,19,763668,Unreliable,1.5,3.9,0.6
Indiana,18,2011,2011,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,234,773405,30.3,26.4,34.1,2
Indiana,18,2011,2011,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,59,773405,7.6,5.8,9.8,1
Indiana,18,2011,2011,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,272,899852,30.2,26.6,33.8,1.8
Indiana,18,2011,2011,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,167,899852,18.6,15.7,21.4,1.4
Indiana,18,2011,2011,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,113,783505,14.4,11.8,17.1,1.4
Indiana,18,2011,2011,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,169,783505,21.6,18.3,24.8,1.7
Indiana,18,2011,2011,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,24,456616,5.3,3.4,7.8,1.1
Indiana,18,2011,2011,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,43,0,0.0,0,0,0
Indiana,18,2011,2011,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,11,269209,Unreliable,2,7.3,1.2
Indiana,18,2011,2011,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,15,269209,Unreliable,3.1,9.2,1.4
Indiana,18,2012,2012,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,115,863423,13.3,10.9,15.8,1.2
Indiana,18,2012,2012,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,239,765331,31.2,27.3,35.2,2
Indiana,18,2012,2012,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,18,765331,Unreliable,1.4,3.7,0.6
Indiana,18,2012,2012,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,258,765864,33.7,29.6,37.8,2.1
Indiana,18,2012,2012,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,60,765864,7.8,6,10.1,1
Indiana,18,2012,2012,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,255,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,165,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,127,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,144,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,23,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,60,0,0.0,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,15,0,Unreliable,0,0,0
Indiana,18,2012,2012,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Indiana,18,2013,2013,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,100,864480,11.6,9.3,13.8,1.2
Indiana,18,2013,2013,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,267,0,0.0,0,0,0
Indiana,18,2013,2013,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Indiana,18,2013,2013,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,246,764439,32.2,28.2,36.2,2.1
Indiana,18,2013,2013,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,47,0,0.0,0,0,0
Indiana,18,2013,2013,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,276,866305,31.9,28.1,35.6,1.9
Indiana,18,2013,2013,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,172,0,0.0,0,0,0
Indiana,18,2013,2013,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,158,806997,19.6,16.5,22.6,1.6
Indiana,18,2013,2013,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,166,806997,20.6,17.4,23.7,1.6
Indiana,18,2013,2013,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,28,504781,5.5,3.7,8,1
Indiana,18,2013,2013,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,76,504781,15.1,11.9,18.8,1.7
Indiana,18,2013,2013,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,25,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,106,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,277,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,38,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,274,760548,36.0,31.8,40.3,2.2
Indiana,18,2014,2014,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,58,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,329,850459,38.7,34.5,42.9,2.1
Indiana,18,2014,2014,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,163,850459,19.2,16.2,22.1,1.5
Indiana,18,2014,2014,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,177,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,212,0,0.0,0,0,0
Indiana,18,2014,2014,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,37,525481,7.0,5,9.7,1.2
Indiana,18,2014,2014,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,65,525481,12.4,9.5,15.8,1.5
Indiana,18,2014,2014,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,26,0,0.0,0,0,0
Indiana,18,2015,2015,Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,11,0,Unreliable,0,0,0
Indiana,18,2015,2015,Not Hispanic or Latino,15-24 years,15-24,Drug-Induced Causes,D,134,0,0.0,0,0,0
Indiana,18,2015,2015,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,342,0,0.0,0,0,0
Indiana,18,2015,2015,Not Hispanic or Latino,25-34 years,25-34,Alcohol-Induced Causes,A,44,782943,5.6,4.1,7.5,0.8
Indiana,18,2015,2015,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,282,756541,37.3,32.9,41.6,2.2
Indiana,18,2015,2015,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,77,756541,10.2,8,12.7,1.2
Indiana,18,2015,2015,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,292,836324,34.9,30.9,38.9,2
Indiana,18,2015,2015,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,179,0,0.0,0,0,0
Indiana,18,2015,2015,Not Hispanic or Latino,55-64 years,55-64,Drug-Induced Causes,D,171,829788,20.6,17.5,23.7,1.6
Indiana,18,2015,2015,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,237,0,0.0,0,0,0
Indiana,18,2015,2015,Not Hispanic or Latino,65-74 years,65-74,Drug-Induced Causes,D,35,545097,6.4,4.5,8.9,1.1
Indiana,18,2015,2015,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,89,545097,16.3,13.1,20.1,1.7
Indiana,18,2015,2015,Not Hispanic or Latino,75-84 years,75-84,Drug-Induced Causes,D,19,276564,Unreliable,4.1,10.7,1.6
Indiana,18,2015,2015,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,28,0,0.0,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,10,0,Unreliable,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,18,0,Unreliable,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,27,439596,6.1,4,8.9,1.2
Iowa,19,1999,1999,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,15,0,Unreliable,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,34,0,0.0,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,28,0,0.0,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,35,0,0.0,0,0,0
Iowa,19,1999,1999,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,14,158383,Unreliable,4.8,14.8,2.4
Iowa,19,2000,2000,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,10,347087,Unreliable,1.4,5.3,0.9
Iowa,19,2000,2000,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,19,434804,Unreliable,2.6,6.8,1
Iowa,19,2000,2000,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,23,434804,5.3,3.4,7.9,1.1
Iowa,19,2000,2000,Not Hispanic or Latino,45-54 years,45-54,Drug-Induced Causes,D,25,387223,6.5,4.2,9.5,1.3
Iowa,19,2000,2000,Not Hispanic or Latino,45-54 years,45-54,Alcohol-Induced Causes,A,37,387223,9.6,6.7,13.2,1.6
Iowa,19,2000,2000,Not Hispanic or Latino,55-64 years,55-64,Alcohol-Induced Causes,A,32,254912,12.6,8.6,17.7,2.2
Iowa,19,2000,2000,Not Hispanic or Latino,65-74 years,65-74,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
Iowa,19,2000,2000,Not Hispanic or Latino,75-84 years,75-84,Alcohol-Induced Causes,A,11,158446,Unreliable,3.5,12.4,2.1
Iowa,19,2001,2001,Not Hispanic or Latino,25-34 years,25-34,Drug-Induced Causes,D,16,339006,Unreliable,2.7,7.7,1.2
Iowa,19,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Drug-Induced Causes,D,29,425313,6.8,4.6,9.8,1.3
Iowa,19,2001,2001,Not Hispanic or Latino,35-44 years,35-44,Alcohol-Induced Causes,A,23,0,0.0,0,0,0
